web-scraper-order,web-scraper-start-url,title,detail,detail-href,year,rate,duration_hour,duration_min,duration,imdb_rating,num_vote,num_vote_clean,release_date,release_date_country,date,day,month,year,gross_us_can,gross_opening_weekend,gross_worldwide
1647972308-1931,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The International,The International,https://www.imdb.com/title/tt0963178/?ref_=adv_li_tt,2009,R,1h,58m,118,6.5,95K,95000,"February 12, 2009 (Germany)",Germany,12-Feb-09,12,Feb,2009,"$25,450,527 ","$9,331,739 ","$60,253,843 "
1647966142-626,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Wild Wild West,Wild Wild West,https://www.imdb.com/title/tt0120891/?ref_=adv_li_tt,1999,PG-13,1h,46m,106,4.9,159K,159000,"August 26, 1999 (Thailand)",Thailand,26-Aug-99,26,Aug,1999,"$113,804,681 ","$27,687,484 ","$222,104,681 "
1647978792-3345,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",All Good Things,All Good Things,https://www.imdb.com/title/tt1175709/?ref_=adv_li_tt,2010,R,1h,41m,101,6.3,56K,56000,"December 3, 2010 (Canada)",Canada,03-Dec-10,03,Dec,2010,"$582,024 ","$37,172 ","$1,754,389 "
1647969043-1247,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Captain America: The Winter Soldier,Captain America: The Winter Soldier,https://www.imdb.com/title/tt1843866/?ref_=adv_li_tt,2014,G,2h,16m,136,7.8,809K,809000,"April 3, 2014 (Thailand)",Thailand,03-Apr-14,03,Apr,2014,"$259,766,572 ","$95,023,721 ","$714,421,503 "
1647979207-3436,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Heavenly Creatures,Heavenly Creatures,https://www.imdb.com/title/tt0110005/?ref_=adv_li_tt,1994,13,1h,39m,99,7.3,63K,63000,"October 14, 1994 (New Zealand)",New Zealand,14-Oct-94,14,Oct,1994,"$3,049,135 ","$31,592 ","$3,049,135 "
1647976603-2865,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Brothers Grimsby,The Brothers Grimsby,https://www.imdb.com/title/tt3381008/?ref_=adv_li_tt,2016,R,1h,23m,83,6.2,100K,100000,"March 10, 2016 (Thailand)",Thailand,10-Mar-16,10,Mar,2016,"$6,874,837 ","$3,258,327 ","$27,979,040 "
1647964531-306,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Borat Subsequent Moviefilm,Borat Subsequent Moviefilm,https://www.imdb.com/title/tt13143964/?ref_=adv_li_tt,2020,R,1h,35m,95,6.6,136K,136000,"October 23, 2020 (United Kingdom)",United Kingdom,23-Oct-20,23,Oct,2020,null,null,null
1647964140-221,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Capote,Capote,https://www.imdb.com/title/tt0379725/?ref_=adv_li_tt,2005,R,1h,54m,114,7.4,131K,131000,"March 16, 2006 (Thailand)",Thailand,16-Mar-06,16,Mar,2006,"$28,750,530 ","$324,857 ","$49,327,405 "
1647978179-3211,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Edge,The Edge,https://www.imdb.com/title/tt0119051/?ref_=adv_li_tt,1997,R,1h,57m,117,6.9,73K,73000,"February 6, 1998 (Thailand)",Thailand,06-Feb-98,06,Feb,1998,"$27,873,386 ","$7,733,445 ","$43,312,294 "
1647966584-721,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Eastern Promises,Eastern Promises,https://www.imdb.com/title/tt0765443/?ref_=adv_li_tt,2007,PD-14,1h,40m,100,7.6,239K,239000,"January 17, 2008 (Thailand)",Thailand,17-Jan-08,17,Jan,2008,"$17,266,000 ","$547,092 ","$56,107,312 "
1647963698-125,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Kids Are All Right,The Kids Are All Right,https://www.imdb.com/title/tt0842926/?ref_=adv_li_tt,2010,R,1h,46m,106,7.1,130K,130000,"July 30, 2010 (United States)",United States,30-Jul-10,30,Jul,2010,"$20,811,365 ","$491,971 ","$34,758,951 "
1647976207-2779,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",National Lampoon's European Vacation,National Lampoon's European Vacation,https://www.imdb.com/title/tt0089670/?ref_=adv_li_tt,1985,PG-13,1h,35m,95,6.2,65K,65000,"July 26, 1985 (United States)",United States,26-Jul-85,26,Jul,1985,"$49,364,621 ","$12,329,627 ","$49,364,621 "
1647968371-1104,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Face/Off,Face/Off,https://www.imdb.com/title/tt0119094/?ref_=adv_li_tt,1997,R,2h,18m,138,7.3,368K,368000,"September 26, 1997 (Thailand)",Thailand,26-Sep-97,26,Sep,1997,"$112,276,146 ","$23,387,530 ","$245,676,146 "
1647973599-2209,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Stealth,Stealth,https://www.imdb.com/title/tt0382992/?ref_=adv_li_tt,2005,PG-13,2h,1m,121,5,54K,54000,"July 29, 2005 (United States)",United States,29-Jul-05,29,Jul,2005,"$32,116,746 ","$13,251,545 ","$79,268,322 "
1647969090-1257,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Apocalypto,Apocalypto,https://www.imdb.com/title/tt0472043/?ref_=adv_li_tt,2006,R-14,2h,19m,139,7.8,306K,306000,"December 8, 2006 (United States)",United States,08-Dec-06,08,Dec,2006,"$50,866,635 ","$15,005,604 ","$120,673,227 "
1647972564-1986,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Eight Below,Eight Below,https://www.imdb.com/title/tt0397313/?ref_=adv_li_tt,2006,PG,2h,,120,7.3,64K,64000,"March 23, 2006 (Thailand)",Thailand,23-Mar-06,23,Mar,2006,"$81,612,565 ","$20,188,176 ","$120,455,994 "
1647963675-120,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Invictus,Invictus,https://www.imdb.com/title/tt1057500/?ref_=adv_li_tt,2009,PG-13,2h,14m,134,7.3,157K,157000,"January 7, 2010 (Thailand)",Thailand,07-Jan-10,07,Jan,2010,"$37,491,364 ","$8,611,147 ","$122,426,792 "
1647970130-1475,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Don Jon,Don Jon,https://www.imdb.com/title/tt2229499/?ref_=adv_li_tt,2013,R,1h,30m,90,6.6,237K,237000,"September 27, 2013 (United States)",United States,27-Sep-13,27,Sep,2013,"$24,477,704 ","$8,677,009 ","$39,439,355 "
1647963361-52,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Bicycle Thieves,Bicycle Thieves,https://www.imdb.com/title/tt0040522/?ref_=adv_li_tt,1948,Not Rated,1h,29m,89,8.3,160K,160000,"November 24, 1948 (Italy)",Italy,24-Nov-48,24,Nov,1948,"$371,111 ","$25,377 ","$436,655 "
1647974024-2302,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Iron Lady,The Iron Lady,https://www.imdb.com/title/tt1007029/?ref_=adv_li_tt,2011,PG-13,1h,45m,105,6.4,108K,108000,"January 6, 2012 (United Kingdom)",United Kingdom,06-Jan-12,06,Jan,2012,"$30,017,992 ","$220,409 ","$115,890,699 "
1647963452-72,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Transporter 3,Transporter 3,https://www.imdb.com/title/tt1129442/?ref_=adv_li_tt,2008,PG-13,1h,44m,104,6.1,165K,165000,"December 10, 2008 (Thailand)",Thailand,10-Dec-08,10,Dec,2008,"$31,715,062 ","$12,063,452 ","$108,979,549 "
1647974833-2478,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Headhunters,Headhunters,https://www.imdb.com/title/tt1614989/?ref_=adv_li_tt,2011,R,1h,40m,100,7.5,101K,101000,"August 26, 2011 (Norway)",Norway,26-Aug-11,26,Aug,2011,"$1,200,010 ","$43,013 ","$18,962,444 "
1647965836-560,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Butch Cassidy and the Sundance Kid,Butch Cassidy and the Sundance Kid,https://www.imdb.com/title/tt0064115/?ref_=adv_li_tt,1969,PG,1h,50m,110,8,212K,212000,"September 24, 1969 (United States)",United States,24-Sep-69,24,Sep,1969,"$102,308,889 ",null,"$102,310,697 "
1647977407-3042,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Child's Play,Child's Play,https://www.imdb.com/title/tt0094862/?ref_=adv_li_tt,1988,R,1h,27m,87,6.6,99K,99000,"November 9, 1988 (United States)",United States,09-Nov-88,09,Nov,1988,"$33,244,684 ","$6,583,963 ","$44,196,684 "
1647968152-1056,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Yesterday,Yesterday,https://www.imdb.com/title/tt8079248/?ref_=adv_li_tt,2019,13,1h,56m,116,6.8,147K,147000,"June 27, 2019 (Thailand)",Thailand,27-Jun-19,27,Jun,2019,"$73,286,650 ","$17,010,050 ","$154,608,507 "
1647972889-2057,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Office Christmas Party,Office Christmas Party,https://www.imdb.com/title/tt1711525/?ref_=adv_li_tt,2016,18,1h,45m,105,5.8,79K,79000,"December 8, 2016 (Thailand)",Thailand,08-Dec-16,08,Dec,2016,"$54,767,494 ","$16,890,204 ","$114,501,299 "
1647965285-446,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",P.S. I Love You,P.S. I Love You,https://www.imdb.com/title/tt0431308/?ref_=adv_li_tt,2007,PG-13,2h,6m,126,7,208K,208000,"February 14, 2008 (Thailand)",Thailand,14-Feb-08,14,Feb,2008,"$53,706,790 ","$6,481,221 ","$156,846,321 "
1647964706-343,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250","Me, Myself & Irene","Me, Myself & Irene",https://www.imdb.com/title/tt0183505/?ref_=adv_li_tt,2000,R,1h,56m,116,6.6,234K,234000,"June 23, 2000 (United States)",United States,23-Jun-00,23,Jun,2000,"$90,570,999 ","$24,209,385 ","$149,270,999 "
1647973508-2189,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",An American Tail,An American Tail,https://www.imdb.com/title/tt0090633/?ref_=adv_li_tt,1986,G,1h,20m,80,6.9,52K,52000,"November 21, 1986 (United States)",United States,21-Nov-86,21,Nov,1986,"$47,483,002 ","$5,234,446 ","$84,542,002 "
1647965399-468,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Rio,Rio,https://www.imdb.com/title/tt1436562/?ref_=adv_li_tt,2011,PG,1h,36m,96,6.9,222K,222000,"April 13, 2011 (Thailand)",Thailand,13-Apr-11,13,Apr,2011,"$143,619,809 ","$39,225,962 ","$483,866,518 "
1647966865-780,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Rambo: First Blood Part II,Rambo: First Blood Part II,https://www.imdb.com/title/tt0089880/?ref_=adv_li_tt,1985,R,1h,36m,96,6.5,165K,165000,"August 17, 1985 (Thailand)",Thailand,17-Aug-85,17,Aug,1985,"$150,415,432 ","$20,176,217 ","$300,400,432 "
1647974679-2444,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Chicken Little,Chicken Little,https://www.imdb.com/title/tt0371606/?ref_=adv_li_tt,2005,G,1h,21m,81,5.7,91K,91000,"November 4, 2005 (United States)",United States,04-Nov-05,04,Nov,2005,"$135,386,665 ","$40,049,778 ","$314,432,837 "
1647974320-2367,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Straight Story,The Straight Story,https://www.imdb.com/title/tt0166896/?ref_=adv_li_tt,1999,G,1h,52m,112,8,89K,89000,"November 3, 1999 (France)",France,03-Nov-99,03,Nov,1999,"$6,203,044 ","$92,312 ","$6,416,569 "
1647978015-3175,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Spy Who Dumped Me,The Spy Who Dumped Me,https://www.imdb.com/title/tt6663582/?ref_=adv_li_tt,2018,15,1h,57m,117,6,76K,76000,"August 3, 2018 (Canada)",Canada,03-Aug-18,03,Aug,2018,"$33,562,069 ","$12,103,043 ","$75,339,459 "
1647970933-1647,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Hereditary,Hereditary,https://www.imdb.com/title/tt7784604/?ref_=adv_li_tt,2018,18,2h,7m,127,7.3,287K,287000,"June 8, 2018 (United States)",United States,08-Jun-18,08,Jun,2018,"$44,069,456 ","$13,575,172 ","$80,239,658 "
1647963208-19,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Bambi,Bambi,https://www.imdb.com/title/tt0034492/?ref_=adv_li_tt,1942,G,1h,10m,70,7.3,140K,140000,"August 21, 1942 (United States)",United States,21-Aug-42,21,Aug,1942,"$102,247,150 ","$7,216,741 ","$267,447,150 "
1647968307-1090,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Percy Jackson & the Olympians: The Lightning Thief,Percy Jackson & the Olympians: The Lightning Thief,https://www.imdb.com/title/tt0814255/?ref_=adv_li_tt,2010,PG,1h,58m,118,5.9,186K,186000,"February 11, 2010 (Thailand)",Thailand,11-Feb-10,11,Feb,2010,"$88,768,303 ","$31,236,067 ","$226,497,209 "
1647965764-544,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Ides of March,The Ides of March,https://www.imdb.com/title/tt1124035/?ref_=adv_li_tt,2011,R,1h,41m,101,7.1,221K,221000,"October 7, 2011 (United States)",United States,07-Oct-11,07,Oct,2011,"$40,962,534 ","$10,470,143 ","$76,338,111 "
1647964610-322,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",The Boss Baby,The Boss Baby,https://www.imdb.com/title/tt3874544/?ref_=adv_li_tt,2017,PG,1h,37m,97,6.3,122K,122000,"March 31, 2017 (United States)",United States,31-Mar-17,31,Mar,2017,"$175,003,033 ","$50,198,902 ","$527,965,936 "
1647971339-1733,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Scream,Scream,https://www.imdb.com/title/tt0117571/?ref_=adv_li_tt,1996,R,1h,51m,111,7.4,329K,329000,"December 20, 1996 (United States)",United States,20-Dec-96,20,Dec,1996,"$103,046,663 ","$6,354,586 ","$173,046,663 "
1647967766-973,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",A Bug's Life,A Bug's Life,https://www.imdb.com/title/tt0120623/?ref_=adv_li_tt,1998,G,1h,35m,95,7.2,285K,285000,"November 25, 1998 (United States)",United States,25-Nov-98,25,Nov,1998,"$162,798,565 ","$291,121 ","$363,258,859 "
1647964928-390,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Yes Man,Yes Man,https://www.imdb.com/title/tt1068680/?ref_=adv_li_tt,2008,PG-13,1h,44m,104,6.8,354K,354000,"January 8, 2009 (Thailand)",Thailand,08-Jan-09,08,Jan,2009,"$97,690,976 ","$18,262,471 ","$223,241,637 "
1647969095-1258,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",X-Men: Apocalypse,X-Men: Apocalypse,https://www.imdb.com/title/tt3385516/?ref_=adv_li_tt,2016,G,2h,24m,144,6.9,421K,421000,"May 19, 2016 (Thailand)",Thailand,19-May-16,19,May,2016,"$155,442,489 ","$65,769,562 ","$543,934,105 "
1647978303-3237,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Good Dinosaur,The Good Dinosaur,https://www.imdb.com/title/tt1979388/?ref_=adv_li_tt,2015,G,1h,33m,93,6.7,112K,112000,"November 26, 2015 (Thailand)",Thailand,26-Nov-15,26,Nov,2015,"$123,087,120 ","$39,155,217 ","$332,207,671 "
1647968039-1032,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",Marriage Story,Marriage Story,https://www.imdb.com/title/tt7653254/?ref_=adv_li_tt,2019,R,2h,17m,137,7.9,291K,291000,"December 6, 2019 (United Kingdom)",United Kingdom,06-Dec-19,06,Dec,2019,null,null,"$333,686 "
1647974007-2298,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",This Boy's Life,This Boy's Life,https://www.imdb.com/title/tt0108330/?ref_=adv_li_tt,1993,R,1h,55m,115,7.3,52K,52000,"April 23, 1993 (United States)",United States,23-Apr-93,23,Apr,1993,"$4,104,962 ","$74,425 ","$4,104,962 "
1647977760-3119,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Guns Akimbo,Guns Akimbo,https://www.imdb.com/title/tt6902676/?ref_=adv_li_tt,2019,R,1h,38m,98,6.3,57K,57000,"March 5, 2020 (New Zealand)",New Zealand,05-Mar-20,05,Mar,2020,null,null,"$1,034,769 "
1647976688-2884,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Midnight Run,Midnight Run,https://www.imdb.com/title/tt0095631/?ref_=adv_li_tt,1988,R,2h,6m,126,7.5,84K,84000,"July 20, 1988 (United States)",United States,20-Jul-88,20,Jul,1988,"$38,413,606 ","$5,506,290 ","$81,613,606 "
1647968631-1159,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",X-Men: Days of Future Past,X-Men: Days of Future Past,https://www.imdb.com/title/tt1877832/?ref_=adv_li_tt,2014,G,2h,12m,132,8,694K,694000,"May 22, 2014 (Thailand)",Thailand,22-May-14,22,May,2014,"$233,921,534 ","$90,823,660 ","$746,045,700 "
1647978721-3330,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Conversation,The Conversation,https://www.imdb.com/title/tt0071360/?ref_=adv_li_tt,1974,PG,1h,53m,113,7.8,109K,109000,"April 12, 1974 (Canada)",Canada,12-Apr-74,12,Apr,1974,"$4,513,001 ","$5,494 ","$4,525,181 "
1647978730-3332,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Spenser Confidential,Spenser Confidential,https://www.imdb.com/title/tt8629748/?ref_=adv_li_tt,2020,R,1h,51m,111,6.2,85K,85000,"March 6, 2020 (United States)",United States,06-Mar-20,06,Mar,2020,null,null,null
1647971737-1806,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Beavis and Butt-Head Do America,Beavis and Butt-Head Do America,https://www.imdb.com/title/tt0115641/?ref_=adv_li_tt,1996,PG-13,1h,21m,81,6.8,55K,55000,"December 20, 1996 (United States)",United States,20-Dec-96,20,Dec,1996,"$63,118,386 ","$20,114,233 ","$63,118,386 "
1647973621-2214,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Santa Clause,The Santa Clause,https://www.imdb.com/title/tt0111070/?ref_=adv_li_tt,1994,PG,1h,37m,97,6.5,113K,113000,"November 11, 1994 (United States)",United States,11-Nov-94,11,Nov,1994,"$145,539,357 ","$19,321,992 ","$190,539,357 "
1647979877-3580,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Sorry to Bother You,Sorry to Bother You,https://www.imdb.com/title/tt5688932/?ref_=adv_li_tt,2018,R,1h,52m,112,6.9,74K,74000,"July 13, 2018 (United States)",United States,13-Jul-18,13,Jul,2018,"$17,493,096 ","$727,266 ","$18,170,707 "
1647979713-3545,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",The Conjuring: The Devil Made Me Do It,The Conjuring: The Devil Made Me Do It,https://www.imdb.com/title/tt7069210/?ref_=adv_li_tt,2021,R,1h,52m,112,6.3,104K,104000,"June 4, 2021 (United States)",United States,04-Jun-21,04,Jun,2021,"$65,631,050 ","$24,104,332 ","$202,031,050 "
1647972203-1908,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",88 Minutes,88 Minutes,https://www.imdb.com/title/tt0411061/?ref_=adv_li_tt,2007,R,1h,48m,108,5.9,76K,76000,"April 18, 2008 (Canada)",Canada,18-Apr-08,18,Apr,2008,"$17,213,467 ","$6,957,216 ","$32,593,385 "
1647971895-1841,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Duplex,Duplex,https://www.imdb.com/title/tt0266489/?ref_=adv_li_tt,2003,PG-13,1h,29m,89,5.9,58K,58000,"February 6, 2004 (Thailand)",Thailand,06-Feb-04,06,Feb,2004,"$9,692,135 ","$4,600,000 ","$19,322,135 "
1647976594-2863,"https://www.imdb.com/search/title/?title_type=feature&num_votes=50000,120000&count=250",Couples Retreat,Couples Retreat,https://www.imdb.com/title/tt1078940/?ref_=adv_li_tt,2009,PG-13,1h,53m,113,5.5,107K,107000,"October 9, 2009 (United States)",United States,09-Oct-09,09,Oct,2009,"$109,204,945 ","$34,286,740 ","$171,844,840 "
1647968968-1231,"https://www.imdb.com/search/title/?title_type=feature&num_votes=120001,&count=250",A Beautiful Mind,A Beautiful Mind,https://www.imdb.com/title/tt0268978/?ref_=adv_li_tt,2001,PG-13,2h,15m,135,8.2,904K,904000,"January 4, 2002 (United States)",United States,04-Jan-02,04,Jan,2002,"$170,742,341 ","$367,151 ","$316,791,257 "
